"ID","NUMPOL","COD_COBERTURA","MONTO"
63456,2055645,"1RC",721.04
63460,71830,"2DO",466.84
63464,2055745,"1RC",-868.23
63479,2055593,"2DO",164
63480,2055593,"3VI",2098.12
63511,2190542,"2DO",745.91
63512,2055772,"4BG",294.9
63530,2178666,"1RC",1172
63531,2178666,"2DO",0
63559,131914,"1RC",0
63561,2055085,"1RC",1172
63562,2100142,"1RC",-596.89
63577,2100268,"1RC",0
63593,104173,"4BG",444.04
63595,2055156,"2DO",1846.55
63596,2055115,"1RC",1396.49
63609,2209702,"1RC",0
63612,2055115,"4BG",104.77
63677,2091529,"4BG",42.39
63715,92271,"4BG",167.86
63749,2083734,"1RC",0
63753,2198145,"1RC",1172
63764,2083547,"1RC",4100.03
63771,2131962,"1RC",457.88
63774,2132020,"4BG",241.22
63803,2069473,"4BG",436.91
63818,2142725,"2DO",1270.75
63912,2069581,"4BG",53.89
63933,2132272,"4BG",106
63965,2175786,"2DO",122.39
63972,2204657,"3VI",0
63983,2069506,"4BG",230.34
63984,2046317,"1RC",-202.71
64024,2166481,"4BG",423.16
64054,2166460,"4BG",340
64072,2212351,"1RC",0
64115,70386,"1RC",2790.59
64122,2175786,"2DO",601.41
64123,2183917,"1RC",1505.47
64124,2183917,"2DO",-129.21
64144,2046317,"2DO",1001.77
64171,58908,"2DO",213.96
64176,2166481,"1RC",2392.15
64178,2048330,"4BG",410.73
64179,2068858,"4BG",178.2
64192,2107779,"3VI",357.22
64194,2107779,"4BG",74.85
64220,2107779,"1RC",9330.43
64221,2107779,"2DO",0
64226,70386,"2DO",4996.2
64234,2107851,"4BG",79.58
64242,2107779,"3VI",2094
64263,2057473,"1RC",1172
64276,2182323,"1RC",2200.35
64283,2094291,"1RC",-475.86
64289,2056597,"2DO",982.91
64301,2047662,"4BG",67.22
64318,2198507,"1RC",-768.25
64328,2088591,"4BG",599.14
64343,2056679,"1RC",0
64344,2056679,"2DO",0
64357,2202107,"4BG",184.48
64388,2056716,"4BG",337.59
64399,2198507,"4BG",250.38
64403,2094286,"1RC",15
64419,2142162,"4BG",404.31
64440,2142212,"4BG",158.75
64465,2201516,"1RC",-605.64
64487,2201516,"2DO",1363.93
64489,2142293,"1RC",229.28
64490,2142293,"2DO",13632.91
64509,2090098,"2DO",835.33
64517,2090160,"4BG",144.34
64539,2206194,"1RC",-377
64585,2090160,"4BG",188.5
64586,2206569,"2DO",12.2
64592,2090419,"1RC",-1172
64596,2133807,"3VI",320.6
64597,2133807,"4BG",248.66
64601,2133803,"1RC",591.08
64650,2058826,"1RC",-688.5
64654,2058832,"4BG",622.1
64670,175684,"1RC",627.21
64682,71799,"1RC",1128.12
64693,71799,"2DO",1458.81
64722,2089107,"1RC",1172
64723,2089107,"2DO",0
64724,2120029,"1RC",6660.03
64727,2089107,"4BG",172.04
64736,2067461,"1RC",-397.12
64781,175684,"2DO",2791.66
64802,2093452,"1RC",1172
64803,2203184,"4BG",674.65
64809,2197835,"1RC",0
64810,2197835,"2DO",6821.61
64831,2186828,"2DO",35.88
64832,2186828,"3VI",274.98
64856,2146015,"1RC",1172
64857,2146015,"2DO",1885.61
64876,2100328,"4BG",294.04
64879,2212262,"2DO",283.47
64884,2202806,"4BG",68.29
64889,2146101,"4BG",384.61
64899,2053761,"1RC",-487.2
64900,2100425,"4BG",381
64909,2053636,"4BG",156.23
64949,2100654,"4BG",537.87
64960,2100654,"2DO",2076.07
64970,88851,"1RC",450.61
65001,2199652,"2DO",91.14
65002,2199652,"4BG",91.31
65031,2055918,"1RC",1172
65052,2055819,"2DO",692.06
65071,2092578,"4BG",266.95
65105,2081040,"3VI",239.01
65114,50957,"2DO",121.61
65117,2092542,"4BG",62.97
65159,78508,"4BG",177.94
65187,2192218,"4BG",323.2
65213,2080118,"1RC",1172
65215,2080118,"2DO",2031.21
65225,50957,"3VI",1098.71
65244,2087576,"4BG",490.41
65253,2141637,"4BG",119.6
65265,2080009,"1RC",1172
65278,2052958,"1RC",1034.89
65309,2053013,"2DO",1881.46
65323,2088973,"3VI",1260.94
65336,39782,"2DO",1320.34
65382,2142779,"2DO",1993.06
65384,2123249,"1RC",0
65397,2184511,"4BG",362.13
65398,2086103,"4BG",432.92
65403,74157,"4BG",169.71
65419,2203659,"4BG",346.22
65475,2184093,"2DO",467.74
65482,2066001,"1RC",-753.47
65493,2181686,"2DO",353.81
65499,2050230,"2DO",37.75
65504,2045934,"2DO",540.94
65520,2210468,"2DO",532.54
65534,2179677,"2DO",1305.34
65535,2098195,"4BG",397.39
65540,2066108,"1RC",6295.77
65541,2066108,"2DO",1088.66
65554,2098112,"4BG",380.97
65557,2098204,"1RC",1172
65560,2098204,"2DO",4013.42
65565,2046986,"4BG",108.62
65590,2181663,"2DO",833.35
65598,2066082,"3VI",366.92
65603,139320,"4BG",60.85
65619,2079214,"3VI",1707.8
65631,2079254,"3VI",796.74
65654,2079297,"1RC",-72.71
65656,2079295,"2DO",0
65684,2103849,"1RC",84.32
65711,2103881,"1RC",1172
65722,2186088,"1RC",1172
65723,2186088,"2DO",0
65750,2061945,"2DO",1100.93
65772,2103877,"1RC",690.26
65817,2203719,"1RC",1172
65822,2203719,"1RC",0
65841,2083404,"1RC",19281.82
65842,2083404,"2DO",4729.13
65845,2199259,"4BG",312.6
65903,2109925,"1RC",1172
65904,2109925,"2DO",1540.4
65907,2101573,"3VI",110.2
65919,2079015,"3VI",437.89
65950,2132941,"1RC",0
65984,2123537,"1RC",1172
65985,2123537,"2DO",1722.01
66024,34780,"4BG",106.12
66032,2078836,"4BG",258.52
66046,169069,"4BG",93.77
66054,2159583,"1RC",1172
66110,2148592,"1RC",1172
66144,2078929,"1RC",1172
66170,2194979,"1RC",0
66173,2194637,"1RC",0
66184,2050541,"2DO",1056.64
66213,2086702,"1RC",1172
66233,2073505,"2DO",821.69
66242,2073481,"1RC",-916.19
66272,2073505,"3VI",251.2
66284,2077166,"1RC",1871.95
66291,74164,"1RC",-575.3
66302,74164,"2DO",0
66313,74164,"4BG",287.74
66324,74252,"1RC",0
66336,74252,"2DO",6596.03
66337,2129212,"3VI",1095.25
66342,2076953,"1RC",-801.62
66343,2129249,"1RC",1172
66359,2129391,"4BG",209.23
66370,2129212,"4BG",247.58
66373,2129220,"4BG",115.29
66382,2076953,"1RC",0
66383,2076953,"2DO",1833.01
66384,2077182,"1RC",584.15
66394,2129454,"1RC",1172
66421,2097528,"2DO",1697.39
66422,2061139,"2DO",192.22
66423,2061139,"3VI",1166.78
66431,2097528,"2DO",467.78
66432,2097528,"2DO",381.67
66438,2076970,"4BG",242.61
66457,2206434,"1RC",0
66467,2125087,"1RC",1172
66468,2125087,"2DO",3744.4
66497,2189294,"2DO",0
66500,2076791,"1RC",1172
66502,139320,"2DO",82.05
66513,139320,"3VI",1801.61
66554,2063233,"4BG",132.96
66596,2103158,"2DO",300.54
66672,2132229,"1RC",1172
66673,2132229,"2DO",0
66682,2181535,"2DO",606.78
66698,2142698,"4BG",534.79
66749,2083921,"2DO",3049
66769,2125782,"4BG",440.09
66801,2083827,"2DO",408.43
66805,2083903,"1RC",1172
66806,2083903,"2DO",0
66807,2083903,"4BG",225.71
66814,2125675,"4BG",302.04
66831,2125712,"4BG",538.83
66832,2139010,"1RC",-242.31
66838,2125675,"1RC",1172
66839,2125675,"2DO",0
66845,2097172,"4BG",257.86
66853,2125677,"1RC",0
66854,2125677,"2DO",7274.87
66858,2156368,"4BG",247.49
66859,2125630,"1RC",283.58
66881,2156368,"1RC",2344
66882,2156368,"2DO",8117.76
66897,2139073,"3VI",0
66916,2156393,"4BG",242.42
66917,2125630,"4BG",146.37
66932,2203723,"1RC",-474.71
66933,2203723,"2DO",0
66934,2203310,"4BG",107.36
66936,2205793,"1RC",586
66937,2205793,"2DO",0
66977,2181676,"2DO",812.79
66983,2049035,"4BG",125.84
66986,2052551,"4BG",682.28
67021,2192070,"4BG",283.68
67041,2199703,"4BG",135.74
67046,44238,"4BG",145.74
67058,2181676,"4BG",595.96
67066,2206046,"4BG",278.86
67099,2205361,"1RC",-613.73
67117,2153124,"1RC",-327.81
67121,2203310,"4BG",161.2
67147,2052543,"4BG",744.95
67167,2049031,"1RC",1172
67175,2111016,"4BG",252.74
67177,2052551,"4BG",114.06
67198,2076218,"1RC",70
67199,2088208,"4BG",274.43
67222,2076117,"1RC",0
67225,2076117,"2DO",127.19
67226,2105612,"1RC",-563.63
67227,2105656,"1RC",6.27
67229,2076027,"1RC",-326.67
67232,2121661,"1RC",443.12
67233,2105676,"1RC",0
67252,2105676,"3VI",10771.5
67253,2076117,"1RC",-850.84
67276,2121749,"4BG",548.74
67315,2076287,"4BG",146.37
67338,2076052,"4BG",249.16
67361,2075966,"1RC",0
67384,2127277,"1RC",760.09
67434,2139592,"4BG",126.23
67447,28610,"1RC",1128.12
67448,165699,"1RC",-547.13
67459,165699,"2DO",9.91
67465,2139724,"4BG",216.41
67485,2139679,"4BG",207.7
67508,2135745,"3VI",0
67509,2135745,"4BG",118.03
67510,2153503,"4BG",130.52
67522,2135738,"1RC",5402.37
67535,2135783,"1RC",2463.22
67546,2101188,"4BG",159.68
67557,2165895,"1RC",4114.87
67558,28610,"2DO",5149.55
67559,44213,"4BG",245.85
67579,2153616,"1RC",1166.44
67622,2099319,"1RC",-399.24
67641,2130349,"1RC",1918.25
67648,2132379,"2DO",315.41
67666,2156393,"4BG",159.55
67670,143860,"1RC",1128.12
67681,143860,"2DO",3010.45
67721,2083836,"4BG",206.9
67731,2083836,"4BG",206.9
67733,2138899,"3VI",438.72
67751,2147663,"1RC",1172
67752,2129769,"4BG",444.49
67756,2099601,"4BG",352.23
67771,2077854,"4BG",77.11
67772,2112708,"2DO",340.89
67791,2153760,"1RC",1172
67815,2066490,"1RC",5662.86
67816,2066490,"2DO",0
67820,2212708,"3VI",8684.98
67838,3050171,"1RC",65.14
67839,3050171,"2DO",0
67845,3199788,"1RC",-1190.8
67853,3188664,"2DO",347.9
67883,3199828,"4BG",110.13
67893,3132154,"4BG",151.74
67914,142364,"2DO",2091.49
67928,3104130,"2DO",76.01
67934,3120243,"4BG",217.41
67944,3084386,"1RC",1389.7
67945,3084386,"2DO",1285.18
67956,3084201,"2DO",1435.3
67971,3142380,"2DO",3356
67975,3092767,"4BG",220.29
67979,3104149,"4BG",121.53
67988,3158666,"1RC",1204
67989,3158666,"2DO",0
67992,3120243,"1RC",-153.64
67994,3074093,"2DO",7437.26
67995,3074093,"6CL",0
68001,3142392,"1RC",1204
68054,3158773,"4BG",240.7
68073,3142491,"2DO",-297.59
68122,3180557,"1RC",3204
68123,3180557,"2DO",685.83
68128,3060361,"1RC",-593.68
68129,3060371,"4BG",82.33
68156,3182656,"4BG",50
68186,3060186,"1RC",1609.57
68187,3060186,"2DO",140
68189,3060361,"4BG",590.87
68193,3213389,"1RC",-716.88
68211,3060407,"2DO",2852
68280,108786,"2DO",0
68307,3144144,"4BG",246.2
68313,146291,"2DO",724.1
68327,3144319,"4BG",79.41
68358,108804,"4BG",119.57
68375,3124362,"1RC",1204
68380,146291,"4BG",317.62
68407,3211574,"4BG",250.16
68417,3141854,"3VI",588.23
68424,105786,"1RC",1235
68435,105786,"2DO",72.93
68457,3143235,"1RC",1204
68461,3057468,"3VI",105.09
68463,3202897,"4BG",104.95
68465,3190123,"4BG",249.11
68475,3177873,"1RC",2068
68476,3177873,"2DO",4912.43
68494,3134070,"4BG",243.92
68495,3195117,"1RC",1204
68497,3057468,"3VI",262.5
68511,3055968,"1RC",1204
68512,3055968,"2DO",1189.1
68543,3057273,"4BG",98.96
68553,3170432,"3VI",2603
68563,3081541,"4BG",733.44
68600,3100917,"2DO",71.76
68601,3100917,"3VI",1591.52
68609,3162775,"1RC",1259.29
68614,3091807,"4BG",111.52
68665,3162508,"3VI",880
68666,3162508,"4BG",84.13
68710,3111416,"4BG",177.24
68712,3111435,"4BG",300.52
68736,3091807,"2DO",804.01
68737,3100736,"1RC",1204
68766,3100736,"1RC",85
68788,3162792,"4BG",201.3
68794,3085491,"4BG",242.63
68834,108786,"1RC",9512.82
68839,3149914,"2DO",3002.43
68842,3111357,"2DO",1567.07
68845,108786,"2DO",1189.1
68888,39034,"1RC",87.33
68918,3075181,"4BG",90.09
68932,3136316,"1RC",1204
68934,3136316,"2DO",20
68936,3100819,"4BG",303.43
68950,3075383,"1RC",1204
68951,3075383,"2DO",0
68954,3111359,"1RC",-769.36
68963,3162792,"1RC",1204
68971,3103544,"1RC",1204
68972,3103544,"2DO",2589.21
68992,3141462,"1RC",2697.98
69014,3058442,"4BG",408.73
69019,3198590,"4BG",452.17
69022,108830,"4BG",238.35
69033,150414,"1RC",0
69039,3121314,"3VI",873.01
69044,150414,"2DO",0
69056,3103548,"1RC",-163.75
69060,3121247,"1RC",0
69081,3121494,"2DO",0
69102,3141462,"4BG",679.53
69135,3141462,"1RC",4114
69138,3207367,"1RC",119.93
69141,3083104,"2DO",1143.06
69149,3103454,"1RC",-866.59
69161,3077988,"2DO",76
69165,3090504,"2DO",1177.87
69229,3155696,"1RC",76
69260,3170779,"1RC",1204
69261,3170779,"3VI",-2.27373675443232e-13
69275,3135060,"1RC",1658.37
69303,3155720,"1RC",0
69311,3211823,"1RC",90.89
69360,3093701,"1RC",530.63
69387,3108922,"1RC",-208
69400,3082941,"4BG",233.11
69413,3204202,"4BG",162.85
69415,3181056,"1RC",1204
69416,3181056,"2DO",0
69427,3116794,"1RC",-347.11
69431,3082842,"4BG",331.52
69432,86839,"4BG",70.77
69448,3211026,"4BG",325.07
69460,3178709,"4BG",70.17
69461,3170902,"1RC",-683.34
69498,3143438,"4BG",250.37
69516,3049074,"4BG",331.75
69524,3062298,"1RC",206.1
69535,3170902,"1RC",684.39
69547,3108922,"1RC",1204
69552,3092349,"3VI",7800
69555,35500,"1RC",1128.12
69559,3160858,"1RC",-164.99
69625,3212725,"4BG",173.81
69628,3058086,"2DO",396.07
69631,3150842,"2DO",1883.85
69654,3160871,"1RC",727.54
69666,35500,"2DO",2799.74
69675,3170578,"4BG",186.89
69700,86839,"2DO",503.81
69718,3094904,"3VI",208.51
69720,3151053,"4BG",331.62
69732,3092208,"1RC",16.92
69734,3092208,"2DO",4939.01
69755,100568,"1RC",1128.12
69810,3170727,"1RC",1204
69815,3173821,"1RC",0
69838,3084565,"4BG",135.69
69850,3150968,"4BG",229.03
69863,3092238,"1RC",483.61
69864,3092238,"2DO",293.25
69868,3080654,"1RC",2113.9
69882,3160948,"3VI",3124.13
69890,3058061,"1RC",1204
69891,3058061,"2DO",1872.21
69926,3160894,"1RC",-188.37
69935,3058101,"2DO",684.98
69955,61732,"2DO",1044.86
69966,100662,"3VI",1004.52
70048,3160086,"4BG",643.09
70094,3110707,"4BG",217.25
70095,3082084,"1RC",428.91
70097,3082140,"1RC",1000
70098,3082140,"2DO",1717.82
70100,3082140,"5CO",8777
70121,3082084,"1RC",-585.77
70124,3110645,"4BG",268.65
70188,86997,"1RC",0
70192,3084964,"4BG",147.65
70199,62084,"4BG",268.15
70200,3111888,"1RC",-653.68
70209,3125561,"4BG",431.81
70235,3066368,"1RC",1204
70236,3066368,"2DO",1189.1
70256,3125452,"2DO",1009.28
70275,3125561,"4BG",83.72
70301,3075166,"1RC",2014.24
70302,3075166,"2DO",704.24
70304,3157848,"1RC",839.53
70315,3169614,"4BG",291.03
70316,3157848,"4BG",294.3
70346,3075166,"1RC",1601.75
70347,3075166,"2DO",0
70356,3157938,"1RC",0
70357,3157938,"4BG",111
70366,86981,"1RC",-361
70374,3169875,"4BG",244.25
70385,3130109,"1RC",616.15
70414,3101988,"1RC",1204
70418,3101761,"1RC",341.01
70428,3066648,"4BG",83.94
70432,61942,"1RC",-660.47
70439,3116524,"4BG",262.98
70459,3169634,"1RC",1204
70512,3157935,"1RC",843.59
70516,3157798,"1RC",1204
70517,3157798,"2DO",0
70524,3116502,"1RC",34.05
70527,3101807,"1RC",737.6
70545,3101785,"2DO",354.59
70555,61727,"1RC",1128.12
70566,61727,"2DO",2166.48
70567,3157935,"4BG",189
70570,3074831,"1RC",-812.99
70677,3076475,"4BG",243.92
70690,3140129,"1RC",1204
70706,3140106,"1RC",-1641.73
70715,3140192,"4BG",260.59
70721,3094554,"1RC",1204
70739,3201992,"4BG",289.06
70790,3190434,"1RC",-817.46
70799,3065883,"2DO",1833.92
70802,3192991,"2DO",1614.38
70808,3065819,"4BG",124.65
70813,3087747,"2DO",270.68
70824,3117488,"2DO",3318.85
70842,3153613,"1RC",-240.89
70901,3135470,"2DO",1074.74
70906,3153518,"1RC",3425.28
70915,3135508,"1RC",2408
70967,3113354,"1RC",2100
70979,3091323,"4BG",165.2
70982,3138583,"1RC",271.58
70986,3091234,"2DO",2443.5
70990,3113495,"2DO",0
70991,3113495,"3VI",1919.51
71002,3049984,"2DO",1937.07
71029,3113469,"2DO",0
71030,3113469,"3VI",1063.83
71039,3189030,"4BG",329.18
71054,62187,"4BG",87.33
71076,61732,"4BG",361.88
71077,3138571,"4BG",79.41
71095,3088873,"4BG",91.09
71112,3138571,"1RC",-825.37
71120,3106671,"1RC",0
71122,3106671,"2DO",75.99
71125,3138713,"1RC",2353.81
71160,3195484,"4BG",244.86
71170,3106533,"4BG",79.41
71239,3075887,"3VI",387.3
71242,3171863,"4BG",382.2
71243,64221,"4BG",332.25
71259,3130256,"3VI",1504.15
71282,3199227,"1RC",336.41
71290,3191928,"3VI",165.46
71295,3159906,"4BG",156.41
71298,64373,"1RC",1128.12
71304,3159906,"1RC",94.88
71306,3123759,"1RC",1204
71307,3123759,"2DO",5235.57
71309,64694,"4BG",84.96
71318,3187476,"4BG",318.72
71334,3159965,"2DO",5675.51
71339,3200177,"4BG",69.52
71345,3159957,"1RC",1204
71396,3187476,"1RC",76.01
71416,3048116,"4BG",132.99
71423,3123877,"1RC",1326.49
71451,3053246,"4BG",102.62
71469,3096450,"4BG",258.1
71472,3191069,"4BG",111.54
71483,3053271,"4BG",45.36
71489,3206332,"4BG",251.48
71506,3112472,"1RC",0
71507,3112483,"4BG",229.18
71516,3112472,"4BG",247.19
71518,3060772,"4BG",322.08
71590,3145950,"1RC",602
71617,3211493,"3VI",640.76
71634,3207542,"1RC",-773.55
71636,3198832,"4BG",260.15
71670,3211845,"4BG",561.58
71694,3137106,"1RC",-474.99
71700,3046698,"1RC",1204
71701,3046698,"2DO",0
71710,3179333,"4BG",334.37
71727,3137063,"3VI",137.98
71734,3195224,"1RC",1204
71735,3195224,"2DO",0
71772,3213160,"4BG",96.87
71778,3072437,"1RC",0
71779,3072437,"2DO",2299.72
71826,3137063,"4BG",385.58
71843,91671,"1RC",1306.87
71844,3046190,"4BG",525.24
71854,91671,"2DO",0
71864,3046698,"2DO",222.81
71871,3167353,"1RC",1204
71872,3167353,"2DO",1090.59
71889,3167396,"1RC",4686.79
71890,3167396,"2DO",0
71894,3177709,"3VI",2363.41
71918,3207021,"1RC",1204
71919,3207021,"2DO",0
71973,3152239,"1RC",1204
71983,3206239,"3VI",106.17
71985,3198808,"4BG",270.04
71995,3094735,"2DO",2431.02
72006,3206239,"2DO",112.03
72018,3070210,"1RC",406.89
72019,3047305,"1RC",2882.82
72047,3213087,"1RC",1204
72064,64373,"1RC",1128.12
72068,3145536,"2DO",568.65
72081,3070335,"1RC",-434.61
72095,3164859,"3VI",507.46
72104,3070210,"4BG",196.3
72116,3145536,"4BG",96.33
72117,3164828,"4BG",79.41
72130,3170981,"3VI",1116.2
72134,3070335,"2DO",620.12
72151,3164828,"3VI",652.78
72201,3145647,"4BG",435.34
72221,3046011,"4BG",271.29
72246,3131517,"1RC",1204
72247,3131517,"2DO",0
72264,46559,"4BG",201.84
72273,3131480,"4BG",0
72287,3056206,"4BG",125.98
72288,3145870,"2DO",1013.87
72293,3168633,"4BG",261.72
72341,3181375,"3VI",48
72371,3145771,"4BG",388.8
72380,3161678,"1RC",-101.95
72402,3153828,"2DO",0
72405,3179065,"4BG",316.21
72433,3145870,"1RC",-352.78
72434,3145870,"2DO",96.73
72437,3172124,"4BG",297.43
72461,3056155,"4BG",171.62
72471,3172124,"1RC",341.18
72489,3174617,"4BG",34.05
72537,3056073,"1RC",1204
72549,3188053,"1RC",1204
72565,3181375,"2DO",422.64
72567,3203891,"1RC",602
72568,3203891,"2DO",0
72574,3153918,"4BG",537.21
72610,3174617,"2DO",4569.96
72637,3086911,"1RC",536.32
72662,3086925,"4BG",146.78
72673,3163505,"4BG",184.72
72698,3140534,"1RC",72.43
72734,3203125,"4BG",366.31
72753,3213481,"1RC",2408
72754,3213481,"2DO",89.69
72760,3115749,"4BG",245.75
72769,3176302,"1RC",1204
72770,3176302,"2DO",5100.78
72776,3140720,"4BG",534.99
72777,3115692,"1RC",152.45
72798,3163526,"1RC",316.4
72807,3193191,"4BG",278.48
72811,3140574,"4BG",362.59
72816,3115801,"1RC",-123.26
72819,164963,"2DO",1203.24
72860,3180439,"1RC",0
72873,46886,"1RC",2030.28
72879,3063538,"4BG",238.53
72916,3105821,"2DO",800.15
72991,3123165,"3VI",78.94
73005,3184109,"4BG",258.39
73007,3196253,"4BG",202.43
73044,3157063,"3VI",2395.46
73110,3162241,"3VI",791.69
73112,3099464,"4BG",102.74
73118,3147606,"4BG",176.18
73123,3212870,"4BG",586.69
73128,169678,"1RC",-672.08
73144,3159457,"4BG",301.86
73208,3105474,"4BG",384.98
73303,3074462,"4BG",18.77
73319,3130531,"4BG",346.77
73322,3096916,"4BG",169.28
73336,3086258,"4BG",78.4
73362,3086282,"1RC",1204
73363,3086282,"2DO",0
73371,3130630,"1RC",1204
73373,3130630,"2DO",2185.09
73402,3078340,"1RC",-776.29
73403,3078340,"4BG",0
73411,3102457,"2DO",1845.44
73416,158437,"1RC",1128.12
73429,3156349,"4BG",79.41
73436,3156234,"1RC",925.76
73461,98885,"1RC",5947.35
73480,3156267,"4BG",297.28
73567,3118155,"4BG",827.02
73590,3070981,"1RC",-970.47
73618,3192808,"1RC",742.31
73657,3124775,"1RC",1233.05
73658,3124775,"2DO",3146.64
73679,3177809,"2DO",1343.01
73688,3071187,"1RC",0
73699,3195709,"3VI",323.31
73704,3150718,"4BG",240.12
73728,3070981,"2DO",968.19
73738,177951,"1RC",-453.88
73760,99187,"1RC",875.18
73817,3135274,"1RC",1204
73818,3135274,"2DO",4900.93
73819,3205368,"4BG",330.61
73826,3152784,"4BG",387.78
73839,3170160,"1RC",-342.72
73845,3170160,"4BG",182.98
73864,3200683,"1RC",366.21
73865,3200683,"2DO",1864.55
73894,176163,"1RC",1128.12
73932,3071271,"4BG",323.21
73950,3071142,"3VI",1424.01
73955,3071271,"2DO",848.87
73969,3200683,"1RC",177.28
73975,3208205,"3VI",443.01
73976,3208205,"4BG",220.15
74011,3106370,"4BG",222.01
74013,3106360,"1RC",0
74014,3106360,"2DO",0
74043,3106360,"1RC",6126.11
74044,3106360,"2DO",3689.64
74058,3106360,"4BG",562.78
74074,3114954,"3VI",3805.25
74095,3064594,"1RC",803.27
74097,3114846,"1RC",-728.89
74101,3179496,"3VI",0
74107,3098801,"1RC",1204
74108,3098801,"2DO",0
74110,3080414,"2DO",744.86
74126,99273,"1RC",1128.12
74131,3154796,"2DO",75.64
74142,3151870,"3VI",1120.62
74143,3098819,"4BG",340.79
74174,3098801,"1RC",-609.65
74180,3151785,"1RC",21594.95
74212,28702,"1RC",1187.79
74227,3052044,"1RC",1204
74228,3052044,"2DO",1189.1
74231,3145167,"2DO",627.49
74233,3202021,"2DO",458
74234,3202021,"3VI",928.05
74237,3051995,"1RC",950.43
74238,3145244,"1RC",443.54
74248,3202685,"4BG",88.38
74330,3051987,"1RC",-41.72
74357,175695,"2DO",2178.53
74384,3062090,"1RC",1783.41
74386,3118413,"1RC",661.39
74387,3118413,"2DO",2939.07
74393,3189227,"1RC",76.54
74408,3062127,"4BG",207.83
74413,3062127,"1RC",1204
74420,3112199,"4BG",243.92
74449,3112230,"1RC",1000
74570,3148163,"1RC",9642.54
74576,3148010,"2DO",6162.44
74579,3122752,"1RC",0
74584,3092930,"4BG",297.8
74585,3054986,"4BG",78.95
74598,3092880,"1RC",-1175.09
74646,3185405,"4BG",325.26
74655,83747,"4BG",139.08
74682,3110161,"1RC",821.33
74698,3133259,"1RC",-138.16
74710,34336,"4BG",215.03
74717,3060914,"1RC",401.32
74718,3060914,"2DO",475.33
74722,3110031,"1RC",-858.91
74731,3104538,"4BG",58.47
74733,3104408,"1RC",1204
74734,3104408,"2DO",1163.37
74755,3133271,"4BG",50.49
74763,3161872,"4BG",392.96
74777,3161872,"1RC",1204
74780,3210485,"4BG",113.02
74784,3189447,"1RC",602.59
74785,3189447,"2DO",0
74801,3190367,"4BG",516.38
74808,3110109,"2DO",714.2
74822,3213163,"1RC",2059.35
74843,3133260,"4BG",214.37
74859,3060914,"1RC",484.49
74874,3073399,"2DO",949.92
74876,34250,"1RC",-728.99
74915,3098609,"4BG",79.41
74920,34332,"4BG",100.81
74925,3093268,"1RC",1204
74926,3093268,"2DO",1712.2
74958,3093422,"1RC",1204
74964,136285,"2DO",3.8
74975,136285,"3VI",211.24
74987,175695,"4BG",318.26
74990,3181494,"2DO",1075.27
75018,3191327,"3VI",498.33
75023,3072860,"4BG",260.15
75037,3072592,"1RC",473.74
75060,3210572,"4BG",402.71
75071,3105049,"4BG",473.92
75088,3206273,"4BG",115.18
75105,3154508,"1RC",1204
75106,3154508,"2DO",522.11
75113,3105213,"4BG",159.7
75155,3191327,"1RC",-709.46
75160,3072860,"1RC",1462.81
75161,3072860,"2DO",1266.63
75181,3105129,"1RC",1204
75191,3154456,"1RC",1642.77
75192,3154456,"2DO",162.92
75200,3154361,"4BG",560.46
75225,3099013,"4BG",210
75228,3196916,"2DO",537.04
75236,3182720,"1RC",1204
75237,3182720,"2DO",0
75241,3176894,"2DO",0
75269,3080724,"2DO",772.05
75288,3057674,"2DO",410.95
75296,3057584,"4BG",222.6
75332,22067,"4BG",212.87
75348,3072002,"1RC",1204
75372,3163099,"4BG",144.3
75390,3179823,"1RC",0
75395,3152320,"1RC",-213.25
75448,3071829,"2DO",254.13
75468,3098680,"4BG",285.55
75493,3186844,"4BG",201.3
75526,3152320,"1RC",977.61
75527,3152320,"2DO",0
75544,3163056,"1RC",0
75555,3071888,"1RC",502.61
75564,3140952,"4BG",326.87
75575,3140849,"4BG",83.02
